Energy,Tempo,Mode,Key,Valence,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,Mood
0.797,143.605,0,7,0.369,0.498,0.623,0.611,0.455,0.384,0.484,0.518,1.0,0.6779999999999999,0.522,0.56,0.5529999999999999,sad
0.889,155.967,0,11,0.57,0.915,1.0,0.807,0.7809999999999999,0.82,0.848,0.441,0.45899999999999996,0.184,0.131,0.247,0.41700000000000004,angry
0.373,138.513,1,7,0.5379999999999999,1.0,0.12,0.054000000000000006,0.017,0.027000000000000003,0.018000000000000002,0.044000000000000004,0.34299999999999997,0.059000000000000004,0.032,0.03,0.287,relaxed
0.657,118.579,1,7,0.0355,0.38299999999999995,0.039,0.025,0.027999999999999997,0.021,0.022000000000000002,0.047,0.039,0.027999999999999997,0.035,0.049,1.0,angry
0.879,120.807,1,7,0.821,0.5529999999999999,0.623,0.6459999999999999,0.585,0.45,1.0,0.732,0.847,0.693,0.49700000000000005,0.39399999999999996,0.358,sad
0.8690000000000001,184.024,1,4,0.696,1.0,0.981,0.76,0.5720000000000001,0.653,0.792,0.956,0.625,0.6629999999999999,0.7190000000000001,0.6759999999999999,0.828,angry
0.718,125.36,1,7,0.8690000000000001,0.46,0.938,1.0,0.9620000000000001,0.9179999999999999,0.9309999999999999,0.64,0.65,0.499,0.514,0.276,0.17,happy
0.397,124.927,1,4,0.0447,0.746,0.639,0.48100000000000004,0.41,0.37799999999999995,0.568,1.0,0.882,0.71,0.47,0.38799999999999996,0.525,angry
0.368,98.178,1,7,0.36200000000000004,1.0,0.9670000000000001,0.885,0.883,0.635,0.633,0.741,0.7440000000000001,0.79,0.7879999999999999,0.6890000000000001,0.602,sad
0.428,111.742,0,3,0.6759999999999999,1.0,0.985,0.988,0.797,0.65,0.467,0.424,0.41600000000000004,0.442,0.433,0.358,0.258,sad
0.889,116.18700000000001,1,5,0.8,0.789,0.7120000000000001,0.446,0.615,0.561,1.0,0.7390000000000001,0.42,0.568,0.541,0.42100000000000004,0.505,happy
0.467,113.713,1,8,0.444,1.0,0.68,0.187,0.221,0.22699999999999998,0.311,0.40299999999999997,0.45799999999999996,0.315,0.152,0.188,0.578,sad
0.593,111.075,0,5,0.7290000000000001,0.24600000000000002,0.21899999999999997,0.257,0.866,1.0,0.627,0.244,0.239,0.127,0.042,0.021,0.157,happy
0.64,111.15700000000001,1,6,0.314,0.888,0.99,0.9159999999999999,0.9470000000000001,0.872,1.0,0.898,0.8059999999999999,0.7609999999999999,0.7140000000000001,0.607,0.7170000000000001,angry
0.9570000000000001,97.07799999999999,1,9,0.159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.981,102.61399999999999,1,9,0.42700000000000005,0.275,0.023,0.021,0.035,0.009000000000000001,0.002,0.163,1.0,0.539,0.457,0.609,0.162,angry
0.601,120.087,0,6,0.47,0.8640000000000001,0.723,0.342,0.29,0.174,0.9990000000000001,1.0,0.23800000000000002,0.19,0.212,0.17,0.596,happy
0.784,145.303,1,11,0.985,0.8170000000000001,0.24600000000000002,0.068,0.028999999999999998,0.015,0.040999999999999995,0.034,0.018000000000000002,0.013999999999999999,0.022000000000000002,0.057,1.0,happy
0.425,85.92399999999999,0,11,0.377,0.28,0.602,0.395,0.46399999999999997,0.445,0.413,0.18100000000000002,0.28600000000000003,0.731,1.0,0.401,0.258,sad
0.447,114.48899999999999,1,1,0.313,0.5429999999999999,1.0,0.165,0.179,0.151,0.147,0.155,0.147,0.146,0.18100000000000002,0.16,0.179,relaxed
0.976,139.535,1,7,0.9279999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.445,137.511,1,6,0.515,0.813,1.0,0.669,0.49,0.23,0.1,0.077,0.091,0.071,0.055999999999999994,0.08199999999999999,0.718,sad
0.419,95.04299999999999,1,1,0.131,0.20199999999999999,0.529,1.0,0.301,0.10800000000000001,0.225,0.213,0.41,0.156,0.242,0.295,0.18,sad
0.935,164.926,1,11,0.516,0.937,1.0,0.8540000000000001,0.48,0.382,0.5589999999999999,0.608,0.491,0.5820000000000001,0.574,0.534,0.529,happy
0.955,127.988,0,6,0.415,0.10800000000000001,0.063,0.013999999999999999,0.13,0.037000000000000005,0.019,0.47,0.077,1.0,0.23199999999999998,0.033,0.696,happy
0.24600000000000002,79.96,1,4,0.113,0.884,0.685,0.414,0.499,0.408,0.439,0.588,0.5760000000000001,0.762,0.741,1.0,0.479,relaxed
0.504,115.67,1,1,0.135,1.0,0.8079999999999999,0.237,0.213,0.313,0.32,0.565,0.56,0.65,0.5670000000000001,0.415,0.435,sad
0.14300000000000002,128.627,1,10,0.124,1.0,0.851,0.182,0.17800000000000002,0.171,0.205,0.205,0.168,0.126,0.085,0.066,0.132,sad
0.638,111.205,0,4,0.816,0.511,0.42,0.358,0.396,0.601,1.0,0.392,0.247,0.225,0.259,0.235,0.243,happy
0.49200000000000005,145.438,0,2,0.943,0.614,0.6679999999999999,0.495,0.505,0.514,0.505,0.496,0.514,0.99,1.0,0.943,0.249,relaxed
0.804,119.397,0,11,0.639,0.9620000000000001,1.0,0.348,0.332,0.28,0.237,0.251,0.201,0.149,0.151,0.128,0.327,happy
0.447,146.845,1,11,0.789,1.0,0.997,0.937,0.825,0.782,0.835,0.845,0.833,0.872,0.782,0.8190000000000001,0.7609999999999999,happy
0.935,120.11,0,3,0.965,0.133,0.21899999999999997,0.456,0.67,0.223,0.71,1.0,0.102,0.115,0.605,0.752,0.11699999999999999,happy
0.498,120.762,1,6,0.153,0.835,0.7559999999999999,0.94,0.871,0.6940000000000001,0.6729999999999999,0.6759999999999999,1.0,0.7509999999999999,0.609,0.6859999999999999,0.401,angry
0.6920000000000001,124.009,1,2,0.584,0.067,0.055999999999999994,0.08,1.0,0.069,0.075,0.036000000000000004,0.23199999999999998,0.031,0.02,0.021,0.044000000000000004,happy
0.866,148.001,0,7,0.276,1.0,0.78,0.02,0.006,0.006999999999999999,0.01,0.051,0.078,0.27,0.264,0.644,0.07200000000000001,sad
0.8320000000000001,117.97,1,5,0.375,1.0,0.853,0.261,0.17800000000000002,0.141,0.163,0.217,0.183,0.16399999999999998,0.221,0.657,0.371,angry
0.83,135.037,1,6,0.6459999999999999,1.0,0.953,0.126,0.105,0.062,0.039,0.044000000000000004,0.033,0.035,0.040999999999999995,0.032,0.201,sad
0.775,136.028,1,0,0.382,1.0,0.46,0.302,0.29600000000000004,0.19699999999999998,0.223,0.13699999999999998,0.127,0.49700000000000005,0.494,0.91,0.037000000000000005,angry
0.86,147.994,1,0,0.862,1.0,0.8909999999999999,0.953,0.86,0.696,0.612,0.655,0.636,0.5870000000000001,0.623,0.6759999999999999,0.789,happy
0.13699999999999998,146.282,1,7,0.175,1.0,0.956,0.617,0.611,0.51,0.518,0.39,0.402,0.278,0.264,0.20800000000000002,0.196,relaxed
0.37,104.251,1,7,0.264,1.0,0.564,0.20800000000000002,0.24600000000000002,0.21899999999999997,0.242,0.22899999999999998,0.215,0.222,0.17300000000000001,0.218,0.273,sad
0.841,160.093,1,4,0.7959999999999999,1.0,0.8170000000000001,0.271,0.342,0.171,0.503,0.5429999999999999,0.27,0.601,0.536,0.49200000000000005,0.745,happy
0.868,99.789,1,2,0.077,0.736,0.882,1.0,0.9079999999999999,0.845,0.861,0.885,0.779,0.6809999999999999,0.889,0.764,0.7120000000000001,sad
0.98,188.30900000000003,1,7,0.39899999999999997,1.0,0.17800000000000002,0.036000000000000004,0.07200000000000001,0.052000000000000005,0.9,0.248,0.042,0.136,0.087,0.034,0.042,angry
0.135,112.50299999999999,1,7,0.107,0.9229999999999999,0.8540000000000001,0.6859999999999999,0.59,1.0,0.639,0.703,0.6629999999999999,0.617,0.5489999999999999,0.526,0.71,sad
0.7929999999999999,89.70100000000001,0,1,0.128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.958,127.667,0,8,0.573,0.914,1.0,0.268,0.225,0.152,0.122,0.091,0.091,0.092,0.087,0.08900000000000001,0.365,happy
0.993,135.028,1,2,0.0606,1.0,0.851,0.479,0.319,0.163,0.23800000000000002,0.20199999999999999,0.434,0.24100000000000002,0.213,0.25,0.541,angry
0.985,172.726,0,4,0.606,0.106,0.035,0.01,0.07200000000000001,1.0,0.053,0.023,0.013000000000000001,0.006,0.013000000000000001,0.013999999999999999,0.503,angry
0.474,150.001,1,0,0.5,1.0,0.919,0.848,0.7120000000000001,0.596,0.561,0.516,0.462,0.415,0.33899999999999997,0.332,0.309,relaxed
0.925,100.961,1,7,0.929,0.243,0.379,0.297,0.32,0.379,0.345,0.722,1.0,0.7040000000000001,0.387,0.33,0.11900000000000001,happy
0.359,121.861,1,11,0.0798,1.0,0.6629999999999999,0.527,0.337,0.285,0.41200000000000003,0.359,0.17300000000000001,0.12300000000000001,0.11699999999999999,0.204,0.978,relaxed
0.384,94.245,1,2,0.33899999999999997,1.0,0.741,0.306,0.322,0.287,0.33399999999999996,0.307,0.256,0.26,0.231,0.237,0.263,sad
0.39899999999999997,121.115,1,7,0.0531,1.0,0.9990000000000001,0.38799999999999996,0.34299999999999997,0.307,0.341,0.342,0.341,0.32799999999999996,0.272,0.223,0.478,sad
0.408,82.649,0,10,0.32299999999999995,0.32899999999999996,0.326,0.386,0.48,0.35200000000000004,0.42,0.5820000000000001,1.0,0.7559999999999999,0.375,0.349,0.255,sad
0.302,94.55799999999999,1,1,0.295,0.057999999999999996,0.039,0.20199999999999999,1.0,0.057,0.068,0.05,0.039,0.027999999999999997,0.031,0.099,0.127,sad
0.514,139.832,1,0,0.767,0.992,1.0,0.943,0.938,0.628,0.635,0.846,0.855,0.838,0.8140000000000001,0.843,0.825,sad
0.927,168.002,1,6,0.385,0.706,0.606,0.51,0.431,0.433,0.637,0.8809999999999999,0.851,0.925,0.968,0.838,1.0,relaxed
0.628,100.038,1,2,0.701,0.871,0.789,0.7809999999999999,0.703,0.6609999999999999,0.7490000000000001,0.805,0.84,0.9790000000000001,1.0,0.868,0.767,sad
0.789,203.947,1,1,0.635,0.7140000000000001,0.574,0.326,0.09,0.07400000000000001,0.153,0.053,0.044000000000000004,0.025,0.034,0.032,1.0,sad
0.937,104.006,0,10,0.85,0.41,1.0,0.309,0.348,0.19,0.222,0.532,0.361,0.887,0.879,0.877,0.27899999999999997,happy
0.998,103.25,1,0,0.273,0.9620000000000001,1.0,0.76,0.703,0.63,0.526,0.615,0.7120000000000001,0.79,0.746,0.763,0.872,angry
0.935,102.946,0,11,0.38299999999999995,0.27399999999999997,0.41600000000000004,0.44299999999999995,0.316,0.462,1.0,0.41700000000000004,0.298,0.255,0.253,0.27899999999999997,0.231,angry
0.664,99.67299999999999,1,7,0.534,0.7509999999999999,1.0,0.7559999999999999,0.747,0.599,0.606,0.525,0.375,0.39,0.389,0.23399999999999999,0.205,sad
0.512,123.84100000000001,1,2,0.0473,0.302,0.21600000000000003,0.307,0.185,0.23800000000000002,0.261,0.17,0.166,0.198,0.225,1.0,0.769,sad
0.47200000000000003,120.059,1,2,0.8240000000000001,0.12,0.331,0.298,0.19699999999999998,0.6659999999999999,0.7390000000000001,0.685,0.63,0.638,1.0,0.535,0.374,happy
0.48,139.388,1,4,0.706,0.392,0.41200000000000003,1.0,0.42100000000000004,0.171,0.203,0.19899999999999998,0.28,0.185,0.19,0.145,0.377,happy
0.72,90.059,0,6,0.805,0.8959999999999999,1.0,0.512,0.22699999999999998,0.132,0.276,0.358,0.301,0.28300000000000003,0.237,0.10400000000000001,0.546,happy
0.868,93.012,1,11,0.6709999999999999,0.941,1.0,0.35700000000000004,0.475,0.49,0.45,0.599,0.514,0.7120000000000001,0.695,0.705,0.542,relaxed
0.68,166.50599999999997,1,6,0.17600000000000002,0.6709999999999999,0.727,0.8640000000000001,0.617,0.64,1.0,0.6509999999999999,0.632,0.555,0.451,0.742,0.624,sad
0.996,93.345,1,7,0.327,1.0,0.713,0.6779999999999999,0.675,0.695,0.693,0.424,0.419,0.40399999999999997,0.402,0.131,0.115,angry
0.919,133.762,0,2,0.18600000000000003,0.21,0.027999999999999997,0.032,0.015,0.077,1.0,0.064,0.04,0.045,0.049,0.693,0.034,angry
0.599,109.98,0,4,0.308,1.0,0.517,0.785,0.672,0.377,0.365,0.39,0.5,0.539,0.528,0.353,0.682,relaxed
0.968,114.959,1,9,0.946,0.955,1.0,0.48100000000000004,0.31,0.20600000000000002,0.134,0.114,0.136,0.156,0.146,0.157,0.635,angry
0.88,123.01299999999999,1,2,0.521,0.7959999999999999,0.295,0.073,0.054000000000000006,0.035,0.122,0.24,0.152,0.6409999999999999,0.637,1.0,0.023,happy
0.907,89.197,1,4,0.38299999999999995,0.961,1.0,0.484,0.515,0.483,0.451,0.42,0.305,0.27899999999999997,0.35700000000000004,0.349,0.429,angry
0.429,152.597,1,9,0.594,0.9209999999999999,0.855,0.78,0.42100000000000004,0.342,0.418,0.494,0.42200000000000004,0.513,0.616,0.644,1.0,angry
0.9309999999999999,96.94200000000001,1,4,0.507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.44,127.13799999999999,1,0,0.395,0.406,0.379,0.444,0.521,0.46799999999999997,0.434,0.644,1.0,0.527,0.237,0.424,0.55,sad
0.885,159.85299999999998,1,0,0.68,0.12300000000000001,0.23600000000000002,0.935,0.203,0.147,0.331,0.41100000000000003,0.484,0.509,1.0,0.297,0.131,happy
0.7040000000000001,107.381,1,4,0.522,1.0,0.835,0.231,0.233,0.293,0.299,0.22,0.201,0.28,0.27899999999999997,0.682,0.032,relaxed
0.593,113.171,0,5,0.532,0.975,1.0,0.557,0.618,0.77,0.7140000000000001,0.526,0.23199999999999998,0.20199999999999999,0.306,0.263,0.304,relaxed
0.42700000000000005,155.119,1,7,0.7240000000000001,0.47600000000000003,0.41200000000000003,0.46,0.47100000000000003,0.55,0.738,0.5,0.45,0.44,0.511,0.968,1.0,happy
0.539,74.02,0,8,0.595,0.591,0.255,0.239,0.152,0.165,0.284,0.546,0.495,0.8759999999999999,0.833,1.0,0.106,relaxed
0.5760000000000001,96.37799999999999,1,9,0.524,0.976,0.775,0.654,0.763,0.8740000000000001,0.64,0.7859999999999999,0.667,0.743,0.691,0.848,1.0,angry
0.33,104.96700000000001,1,7,0.365,0.6990000000000001,0.504,0.255,0.45,0.696,0.746,0.82,0.8290000000000001,0.795,1.0,0.8859999999999999,0.636,relaxed
0.943,140.042,0,7,0.371,1.0,0.992,0.28600000000000003,0.196,0.14,0.09699999999999999,0.073,0.075,0.054000000000000006,0.048,0.051,0.37200000000000005,angry
0.8140000000000001,107.435,1,8,0.0426,0.6609999999999999,1.0,0.43200000000000005,0.48100000000000004,0.452,0.578,0.41700000000000004,0.521,0.588,0.518,0.55,0.55,sad
0.5429999999999999,116.141,1,2,0.515,0.978,1.0,0.444,0.36700000000000005,0.311,0.239,0.19,0.133,0.124,0.107,0.11599999999999999,0.426,relaxed
0.39899999999999997,140.047,1,2,0.22699999999999998,0.078,0.162,0.079,0.166,0.349,0.435,1.0,0.38299999999999995,0.107,0.11599999999999999,0.13699999999999998,0.156,relaxed
0.611,80.035,1,10,0.555,1.0,0.67,0.392,0.29600000000000004,0.33399999999999996,0.688,0.612,0.256,0.188,0.20800000000000002,0.355,0.883,relaxed
0.5489999999999999,86.331,1,0,0.47200000000000003,0.384,0.174,0.124,0.198,1.0,0.187,0.23600000000000002,0.19699999999999998,0.41600000000000004,0.38799999999999996,0.642,0.081,sad
0.713,113.656,0,9,0.946,1.0,0.977,0.919,0.812,0.747,0.748,0.758,0.775,0.813,0.792,0.8170000000000001,0.816,happy
0.688,80.064,0,1,0.0758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.626,91.991,0,5,0.621,1.0,0.41200000000000003,0.435,0.635,0.495,0.35600000000000004,0.28,0.391,0.33899999999999997,0.395,0.444,0.903,relaxed
0.419,78.658,1,11,0.0987,0.213,0.517,0.299,0.45299999999999996,0.10300000000000001,0.083,0.10800000000000001,0.182,0.159,0.12,1.0,0.225,sad
0.498,88.061,0,4,0.157,0.862,1.0,0.975,0.9329999999999999,0.833,0.731,0.655,0.628,0.625,0.604,0.639,0.7040000000000001,sad
0.584,88.02600000000001,1,10,0.41700000000000004,0.252,0.1,0.07400000000000001,0.083,0.11800000000000001,1.0,0.095,0.063,0.071,0.126,0.488,0.142,relaxed
0.469,167.1,1,9,0.5760000000000001,0.997,1.0,0.996,0.996,0.862,0.8690000000000001,0.807,0.804,0.6809999999999999,0.68,0.649,0.595,sad
0.92,94.516,1,8,0.545,0.94,0.955,0.8420000000000001,0.311,0.469,0.557,0.371,0.517,0.275,0.28800000000000003,0.425,1.0,angry
0.493,110.50399999999999,0,1,0.395,0.6409999999999999,0.7809999999999999,0.83,0.67,0.7440000000000001,0.779,0.907,0.9990000000000001,0.953,0.83,1.0,0.973,sad
0.922,162.27200000000002,1,2,0.855,0.052000000000000005,0.41,0.903,0.081,0.057,0.048,0.055,0.042,0.196,1.0,0.052000000000000005,0.040999999999999995,happy
0.498,150.268,0,10,0.606,0.547,0.337,0.805,0.603,0.6559999999999999,0.573,0.565,0.732,0.682,0.7020000000000001,0.863,1.0,relaxed
0.331,128.579,1,9,0.612,1.0,0.902,0.185,0.28300000000000003,0.251,0.17600000000000002,0.19399999999999998,0.187,0.195,0.175,0.225,0.5,happy
0.914,150.054,1,2,0.7709999999999999,0.684,1.0,0.252,0.38,0.209,0.298,0.21899999999999997,0.157,0.188,0.175,0.19399999999999998,0.245,happy
0.9990000000000001,103.97,1,8,0.0615,0.151,0.168,1.0,0.188,0.42,0.215,0.434,0.517,0.16,0.563,0.33399999999999996,0.341,angry
0.929,97.57,1,11,0.284,0.898,1.0,0.42700000000000005,0.6990000000000001,0.381,0.289,0.281,0.129,0.218,0.131,0.131,0.6409999999999999,angry
0.797,103.915,1,0,0.376,0.131,0.363,0.934,0.223,0.268,0.221,0.162,0.114,0.068,0.2,0.883,1.0,relaxed
0.535,89.84,1,7,0.396,1.0,0.648,0.09,0.042,0.018000000000000002,0.068,0.078,0.059000000000000004,0.043,0.027000000000000003,0.042,0.527,relaxed
0.209,120.00299999999999,1,0,0.342,0.795,0.7,0.726,0.882,0.745,0.768,0.8590000000000001,0.888,0.8640000000000001,0.887,1.0,0.823,relaxed
0.484,114.986,0,0,0.5379999999999999,1.0,0.616,0.33299999999999996,0.33899999999999997,0.09699999999999999,0.073,0.033,0.08,0.039,0.038,0.235,0.057,sad
0.5479999999999999,154.871,1,10,0.648,1.0,0.85,0.42,0.358,0.31,0.39299999999999996,0.426,0.461,0.41200000000000003,0.255,0.139,0.442,happy
0.162,168.354,1,2,0.0378,0.904,0.645,0.327,0.33,0.168,0.165,0.293,0.27899999999999997,0.805,0.815,1.0,0.012,relaxed
0.45399999999999996,89.88600000000001,1,1,0.792,0.17,0.382,0.226,0.557,0.256,1.0,0.47700000000000004,0.192,0.264,0.121,0.204,0.45299999999999996,sad
0.831,100.02600000000001,1,7,0.809,0.47200000000000003,0.075,0.073,0.066,0.06,0.076,0.066,0.06,0.079,0.053,0.081,1.0,happy
0.618,126.065,1,0,0.693,0.7170000000000001,1.0,0.445,0.317,0.315,0.34600000000000003,0.29600000000000004,0.253,0.34,0.303,0.268,0.33899999999999997,happy
0.7759999999999999,112.62899999999999,1,10,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.415,164.90400000000002,1,4,0.684,0.013999999999999999,0.035,0.026000000000000002,0.025,0.040999999999999995,0.024,0.026000000000000002,0.027999999999999997,0.066,1.0,0.027000000000000003,0.006999999999999999,relaxed
0.332,129.80700000000002,1,9,0.141,0.312,0.531,0.27899999999999997,0.54,0.13699999999999998,0.165,0.134,0.21600000000000003,0.9359999999999999,0.268,1.0,0.305,relaxed
0.976,111.709,0,7,0.638,0.8220000000000001,1.0,0.61,0.46399999999999997,0.43200000000000005,0.5539999999999999,0.578,0.535,0.522,0.47700000000000004,0.461,0.433,angry
0.9740000000000001,110.12299999999999,0,6,0.584,0.409,0.42,0.37799999999999995,0.35200000000000004,0.586,0.983,0.8959999999999999,1.0,0.9,0.327,0.071,0.154,angry
0.259,102.569,1,5,0.0666,1.0,0.031,0.006,0.008,0.022000000000000002,0.009000000000000001,0.009000000000000001,0.018000000000000002,0.019,0.107,0.034,0.013000000000000001,relaxed
0.9309999999999999,152.32299999999998,1,0,0.754,0.9740000000000001,1.0,0.389,0.26,0.259,0.21600000000000003,0.20199999999999999,0.20800000000000002,0.205,0.19699999999999998,0.196,0.578,happy
0.6729999999999999,108.02799999999999,1,7,0.925,0.7140000000000001,0.14400000000000002,0.065,0.045,0.033,0.121,0.172,0.071,0.39899999999999997,0.389,1.0,0.051,happy
0.461,127.006,1,0,0.18100000000000002,0.429,0.23199999999999998,0.243,0.266,0.231,0.345,0.45,0.25,0.17300000000000001,0.395,0.9490000000000001,1.0,relaxed
0.945,131.597,1,4,0.9440000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.6559999999999999,129.996,0,7,0.674,0.893,1.0,0.6579999999999999,0.691,0.752,0.748,0.6629999999999999,0.591,0.524,0.41100000000000003,0.315,0.513,relaxed
0.816,91.91,1,0,0.963,1.0,0.987,0.595,0.536,0.579,0.6459999999999999,0.675,0.565,0.531,0.57,0.562,0.682,happy
0.968,167.012,1,0,0.639,1.0,0.961,0.258,0.275,0.309,0.326,0.47100000000000003,0.433,0.551,0.56,0.7,0.067,happy
0.494,101.445,1,2,0.345,1.0,0.8290000000000001,0.136,0.086,0.084,0.098,0.086,0.065,0.043,0.022000000000000002,0.028999999999999998,0.204,sad
0.68,158.065,1,8,0.7609999999999999,0.359,0.19699999999999998,0.226,0.33,0.8740000000000001,1.0,0.27399999999999997,0.146,0.11,0.129,0.192,0.271,relaxed
0.272,117.19,1,4,0.282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,relaxed
0.853,140.727,1,11,0.637,1.0,0.905,0.631,0.596,0.517,0.508,0.408,0.368,0.344,0.324,0.331,0.47200000000000003,angry
0.133,78.783,1,5,0.0298,0.7440000000000001,0.632,1.0,0.573,0.701,0.488,0.486,0.547,0.883,0.59,0.37799999999999995,0.439,relaxed
0.126,111.321,1,2,0.0389,0.579,0.524,0.327,0.305,0.381,0.596,0.836,0.971,1.0,0.782,0.531,0.447,sad
0.53,156.13,1,7,0.49700000000000005,0.9840000000000001,1.0,0.917,0.828,0.821,0.782,0.72,0.677,0.691,0.73,0.6829999999999999,0.652,relaxed
0.309,110.87200000000001,1,8,0.245,1.0,0.875,0.6709999999999999,0.795,0.7929999999999999,0.613,0.621,0.799,0.9540000000000001,0.7829999999999999,0.612,0.865,relaxed
0.198,78.389,1,8,0.0391,1.0,0.898,0.698,0.674,0.502,0.469,0.314,0.342,0.267,0.27,0.24600000000000002,0.12,sad
0.384,134.078,0,6,0.5,0.7559999999999999,1.0,0.426,0.583,0.44,0.133,0.054000000000000006,0.08900000000000001,0.23,0.523,0.33399999999999996,0.431,sad
0.24600000000000002,117.99600000000001,1,0,0.22699999999999998,0.932,0.6659999999999999,0.249,0.24100000000000002,0.428,0.426,0.639,0.642,0.937,0.937,1.0,0.026000000000000002,sad
0.726,127.022,1,3,0.319,0.5820000000000001,0.133,0.121,0.48200000000000004,0.139,1.0,0.257,0.313,0.9079999999999999,0.244,0.13,0.156,happy
0.337,134.27700000000002,0,1,0.153,0.213,0.15,0.156,0.26899999999999996,0.7120000000000001,1.0,0.41100000000000003,0.177,0.223,0.2,0.174,0.217,sad
0.856,93.08200000000001,0,10,0.386,0.6920000000000001,0.35600000000000004,0.33399999999999996,0.18,0.153,0.326,0.27699999999999997,0.171,0.159,0.218,0.48,1.0,angry
0.6729999999999999,123.552,1,0,0.151,0.715,1.0,0.841,0.7340000000000001,0.8490000000000001,0.851,0.7979999999999999,0.805,0.603,0.693,0.6459999999999999,0.098,sad
0.6759999999999999,90.008,1,7,0.491,1.0,0.16899999999999998,0.698,0.7559999999999999,0.268,0.544,0.385,0.267,0.523,0.20199999999999999,0.271,0.187,sad
0.6920000000000001,186.1,1,0,0.47700000000000004,0.079,0.14800000000000002,1.0,0.579,0.111,0.075,0.05,0.08900000000000001,0.053,0.085,0.05,0.09,relaxed
0.897,204.084,0,11,0.7609999999999999,0.217,0.226,0.865,1.0,0.517,0.083,0.045,0.040999999999999995,0.08800000000000001,0.105,0.063,0.125,angry
0.40299999999999997,139.8,1,7,0.0871,0.551,0.27399999999999997,0.32799999999999996,0.201,0.172,0.508,0.46,0.217,0.188,0.188,0.6,1.0,sad
0.9420000000000001,132.18,0,6,0.256,0.672,0.45799999999999996,0.637,0.385,0.284,0.284,0.314,0.49,0.317,0.5760000000000001,0.88,1.0,angry
0.7340000000000001,105.854,1,5,0.9620000000000001,0.552,0.523,0.755,0.532,0.778,0.5670000000000001,0.491,0.534,0.679,1.0,0.7440000000000001,0.608,happy
0.42,121.667,0,0,0.5589999999999999,0.871,1.0,0.45799999999999996,0.233,0.21,0.16899999999999998,0.529,0.45799999999999996,0.406,0.217,0.995,0.37200000000000005,happy
0.664,139.861,1,11,0.19,0.955,1.0,0.894,0.9309999999999999,0.767,0.69,0.809,0.826,0.852,0.8420000000000001,0.815,0.69,relaxed
0.912,163.285,0,11,0.192,0.247,0.19,0.434,0.172,0.115,0.43,0.7829999999999999,0.128,0.054000000000000006,0.111,0.07200000000000001,1.0,angry
0.319,116.965,0,5,0.221,0.946,1.0,0.552,0.511,0.525,0.514,0.585,0.583,0.617,0.623,0.6990000000000001,0.43,sad
0.564,109.09200000000001,1,2,0.965,0.993,1.0,0.6970000000000001,0.6559999999999999,0.491,0.48,0.21899999999999997,0.19399999999999998,0.14,0.183,0.33799999999999997,0.2,happy
0.759,102.382,0,10,0.619,1.0,0.8690000000000001,0.077,0.069,0.08800000000000001,0.11800000000000001,0.122,0.11199999999999999,0.086,0.062,0.071,0.205,angry
0.664,92.00399999999999,0,2,0.127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.57,95.811,1,1,0.899,0.601,0.42200000000000004,0.555,0.461,0.261,0.551,0.467,1.0,0.359,0.225,0.41200000000000003,0.747,happy
0.634,81.075,1,0,0.675,1.0,0.755,0.231,0.14800000000000002,0.179,0.39799999999999996,0.484,0.361,0.22699999999999998,0.231,0.19399999999999998,0.423,relaxed
0.754,161.15,1,7,0.5,0.644,0.33299999999999996,0.392,0.6,0.465,0.637,0.7959999999999999,1.0,0.718,0.583,0.7959999999999999,0.42700000000000005,angry
0.794,124.34100000000001,1,7,0.7859999999999999,0.392,0.418,0.332,0.359,0.631,0.313,0.628,0.37799999999999995,0.32299999999999995,1.0,0.491,0.8640000000000001,angry
0.628,76.495,0,7,0.47600000000000003,0.348,0.4,0.359,0.35100000000000003,0.49700000000000005,1.0,0.345,0.252,0.218,0.242,0.233,0.23199999999999998,relaxed
0.851,178.1,1,0,0.679,0.89,0.9329999999999999,1.0,0.648,0.46299999999999997,0.396,0.531,0.504,0.34700000000000003,0.46399999999999997,0.414,0.41,angry
0.87,75.861,1,6,0.862,1.0,0.7190000000000001,0.17,0.11599999999999999,0.16699999999999998,0.365,0.35,0.154,0.136,0.107,0.078,0.384,angry
0.331,113.67,1,11,0.24100000000000002,1.0,0.8809999999999999,0.782,0.773,0.662,0.659,0.522,0.54,0.385,0.368,0.25,0.085,sad
